企业代号,企业名称,in_n_inv,in_n_void,in_void_share,in_neg_share,in_sum_amt,in_net_amt,in_sum_amt_pos,in_sum_tax,in_avg_inv,in_max_inv,in_n_counterpart,in_hhi,in_n_active_month,in_cv_month,in_growth,in_tax_ratio,in_inv_per_active_month,out_n_inv,out_n_void,out_void_share,out_neg_share,out_sum_amt,out_net_amt,out_sum_amt_pos,out_sum_tax,out_avg_inv,out_max_inv,out_n_counterpart,out_hhi,out_n_active_month,out_cv_month,out_growth,out_tax_ratio,out_inv_per_active_month,out_in_ratio
E239,个体经营E239 ,379,12,0.0316622691292876,0.013192612137203167,29926747.72,29809545.46,29868146.59,3980618.82,78962.39503957784,968617.86,46,0.16889622418784594,27,1.6038125970383261,3.4672264329812412,0.11780406827900748,14.037037037037036,348,42,0.1206896551724138,0.008620689655172414,30243299.2,29748471.6,29995885.4,4264852.03,86906.03218390804,99999.14,34,0.08244032732959541,24,1.4919521913674951,3.5326472843058183,0.12538768855385746,14.5,1.0105775436396134
E240,个体经营E240 ,1122,37,0.03297682709447415,0.00089126559714795,31927996.94,31927992.42,31927994.68,1600592.55,28456.325258467023,970873.79,1122,0.009844625694168269,25,1.7295938582260584,0.6752958974131018,0.04773814795441396,44.88,124,104,0.8387096774193549,0.024193548387096774,105463211.33,100803017.15,103133114.24000001,3024090.49,850509.7687903226,973902.91,6,0.4616477655735657,6,3.744908891261055,43.507795463302436,0.029126213363136696,20.666666666666668,3.303157774920533
E241,个体经营E241 ,427,12,0.02810304449648712,0.00234192037470726,6264137.76,6214223.24,6239180.5,819336.22,14670.111850117095,120337.79,112,0.09662662837027403,29,1.1920648931881448,0.7476807683718119,0.11648955619975664,14.724137931034482,794,73,0.09193954659949623,0.006297229219143577,41865515.74,41516679.66,41691097.7,6485354.54,52727.34979848867,99966.7,37,0.5584854740611669,36,0.6185947651989996,0.27915025507472596,0.13510582724429623,22.055555555555557,6.683364469941032
E242,个体经营E242 ,513,10,0.01949317738791423,0.0,18989106.07,18989106.07,18989106.07,2472663.27,37015.801306042886,466019.47,513,0.006713203599384821,25,1.7039318060044126,4.588273646046407,0.11521246132263203,20.52,263,245,0.9315589353612167,0.026615969581749048,21563052.16,20514865.4,21038958.78,2909462.02,81988.79148288973,99973.45,35,0.22345425613960357,11,2.4089494256132644,1.9966116468265371,0.1242068541748551,23.90909090909091,1.1355485656097555
E243,***科技有限公司,697,16,0.02295552367288379,0.0028694404591104736,4685998.7,4675356.5,4680677.6,308860.91,6723.097130559541,99940.0,131,0.2565734648530776,33,1.3703918421104797,0.7443134256030599,0.06196778442696382,21.12121212121212,711,34,0.04781997187060478,0.0,33316242.21,33316242.21,33316242.21,5186053.7700000005,46858.28721518988,99985.9,35,0.2068664830782189,34,1.0536690231740893,0.7414590754093724,0.13469466269476227,20.91176470588235,7.109742094038566
E244,个体经营E244 ,1151,46,0.03996524761077324,0.006081668114682885,15378846.68,15304252.34,15341549.51,2353948.78,13361.291642050392,517009.49,153,0.053760484155915084,36,0.9460790171880767,0.22574175523060508,0.13330626171959692,31.97222222222222,536,93,0.17350746268656717,0.024253731343283583,44733597.89,42312419.37,43523008.63,5400303.54,83458.20501865672,99999.99,20,0.3286866325755419,33,1.0625832807364721,-0.07257738741843435,0.11318372146118207,16.242424242424242,2.9087745538275955
E245,***建筑劳务有限公司,265,1,0.0037735849056603774,0.0,133044.08,133044.08,133044.08,15152.710000000001,502.05313207547164,9708.74,64,0.12859046773165642,30,1.311973999130442,6.948515300003843,0.10224722141417503,8.833333333333334,353,44,0.12464589235127478,0.05099150141643059,31404218.25,28103247.330000002,29753732.790000003,843097.02,88963.79107648725,97087.38,38,0.1382539176123487,22,1.5716461140554054,1.6094806179944612,0.02912620017940193,16.045454545454547,236.0437100996903
E246,***物业服务有限公司,1368,70,0.05116959064327485,0.00804093567251462,6998330.72,6926579.76,6962455.24,611050.08,5115.7388304093565,1000000.0,413,0.08417455305719002,31,1.4452694296407496,1.3095904037666344,0.0810666075372043,44.12903225806452,829,80,0.09650180940892641,0.018094089264173704,35981764.04,34439407.42,35210585.73,2083086.69,43403.816694813024,99056.6,128,0.1505687544234891,37,0.5606586994523155,0.19797861141198148,0.057035718418519586,22.405405405405407,5.1414780866486405
E247,***石化有限公司,943,28,0.029692470837751856,0.007423117709437964,12935611.22,12934533.74,12935072.48,1582277.78,13717.509247083775,263203.88,186,0.053206186205656675,38,0.9243350054026038,1.345278456025599,0.10899623363023453,24.81578947368421,359,26,0.07242339832869081,0.0,23173305.38,23173305.38,23173305.38,3449978.29,64549.59715877437,99827.59,10,0.5841802005235479,36,1.1079806914166819,2.984382858757339,0.12958500284048544,9.972222222222221,1.7914348990460767
E248,***智能科技有限公司,1511,45,0.029781601588352084,0.005956320317670417,15343409.81,15028468.43,15185939.12,1368921.21,10154.473732627399,685000.0,265,0.04457788169102115,37,1.2174981334868118,1.5310590728339013,0.08348409350843479,40.83783783783784,405,52,0.12839506172839507,0.014814814814814815,24354093.169999998,23892158.75,24123125.96,1718924.56,60133.56338271604,99999.09,125,0.08542029068673176,36,1.6908800583297128,0.6591339998079327,0.06711643311584699,11.25,1.5872673331143983
E249,***建筑工程有限公司,719,99,0.1376912378303199,0.0013908205841446453,38095940.14,38042664.28,38069302.21,1432689.07,52984.617719054244,961165.05,106,0.17233931246911408,35,2.3831591345401417,0.7538897814899397,0.03629325511787977,20.542857142857144,472,2,0.00423728813559322,0.0,52006999.17,52006999.17,52006999.17,1812132.04,110184.32027542373,970873.79,3,0.9726993627284536,11,2.170466667733824,-0.3284226213370847,0.033670778387877284,42.90909090909091,1.3651585701488873
E250,***塑料厂,439,12,0.02733485193621868,0.02050113895216401,9105038.34,9069515.16,9087276.75,1004686.58,20740.40624145786,698865.09,127,0.1880414344079871,38,0.9468503304024202,0.5612930458940711,0.09972865403427983,11.552631578947368,778,118,0.15167095115681234,0.02956298200514139,40713722.38,37982115.9,39347919.14,5849876.6,52331.2626992288,99382.04,104,0.05772652460948156,38,0.5023682892450064,0.36203830848827084,0.13346134333272666,20.473684210526315,4.471559685930988
E251,***医疗器械有限责任公司,1457,102,0.07000686341798215,0.017844886753603295,11286726.91,10331350.77,10809038.84,1162337.95,7746.552443376801,221238.94,354,0.0464174093143267,30,1.4402425774093286,8.986254600742026,0.10112836516769699,48.56666666666667,315,41,0.13015873015873017,0.044444444444444446,17402498.53,15604489.51,16503494.02,2079340.79,55246.027079365085,99391.15,138,0.12333698181631428,23,2.0067836247417516,15.321658939080189,0.11758429903051038,13.695652173913043,1.5418551958213367
E252,***印务有限公司,958,53,0.055323590814196244,0.0041753653444676405,28649718.26,28577586.36,28613652.31,4422871.15,29905.760187891443,532885.52,111,0.05392957477182697,37,0.7707754101316389,-0.07664817649444848,0.1340245403767434,25.89189189189189,541,24,0.04436229205175601,0.018484288354898338,42215276.82,40716504.22,41465890.52,5764553.6,78031.93497227356,952380.95,41,0.1316787043445534,37,1.3121862905335642,0.3472964724440066,0.12401941501253036,14.621621621621621,1.4734971016779554
E253,***钢结构工程有限公司,1237,41,0.033144704931285365,0.004042037186742118,19240862.79,19170361.85,19205612.32,1610382.48,15554.45658043654,184359.11,320,0.09629063603529886,33,1.1009555971745346,1.417861734900769,0.07749397492346705,37.484848484848484,381,63,0.16535433070866143,0.007874015748031496,28720834.53,28421904.55,28571369.54,1950809.7899999998,75382.76779527559,136721.36,113,0.034177940162214294,36,1.053386823549614,0.8111824085474051,0.06422902372709043,10.583333333333334,1.4926999294920913
E254,***设备安装工程有限公司,237,1,0.004219409282700422,0.0,3911129.35,3911129.35,3911129.35,502884.23,16502.65548523207,707964.6,39,0.27919348457522775,28,2.981484196728633,39.70968994491273,0.11392901740913991,8.464285714285714,493,37,0.07505070993914807,0.004056795131845842,40125804.38,39862515.02,39994159.7,1195875.2,81391.08393509129,97087.38,23,0.2496608960331892,33,1.0619666342938792,0.006041911871726749,0.02912620766650213,14.93939393939394,10.259390776733069
E255,个体经营E255 ,1377,46,0.03340595497458242,0.005083514887436456,13489782.39,12983561.81,13236672.1,1831180.81,9796.50137254902,868602.82,312,0.12602368922221782,34,1.388706794052183,0.1626770121132078,0.12360530702220193,40.5,639,40,0.06259780907668232,0.046948356807511735,43796551.56,40600085.48,42198318.52,6461250.4799999995,68539.20431924883,99999.99,20,0.44024164803437804,34,1.0854733283318942,0.2622356151292909,0.13729424267708357,18.794117647058822,3.246646261133646
E256,***物资有限公司,280,10,0.03571428571428571,0.010714285714285714,10688152.81,10665471.29,10676812.05,1722384.4,38171.97432142857,99987.18,54,0.08057100628690109,37,0.9240571340141309,-0.2852391435920165,0.139038138891978,7.5675675675675675,919,27,0.029379760609358,0.008705114254624592,30840569.54,30626073.1,30733321.32,4815890.99,33558.835190424375,99845.74,212,0.042667766062254926,37,0.4357554618410075,0.13615446962966868,0.13588104140534385,24.83783783783784,2.8854910748604836
E257,***门窗安装有限公司,352,15,0.04261363636363636,0.005681818181818182,16128314.68,15941749.44,16035032.06,2472565.38,45819.07579545455,557052.78,98,0.053425596738253436,29,1.410770900298026,0.4137363705255504,0.1342740907912858,12.137931034482758,361,44,0.12188365650969529,0.030470914127423823,28784109.23,27089836.57,27936972.9,3174984.74,79734.37459833795,99655.17,42,0.09702135967964066,30,1.1488849582106317,-0.06740086408536358,0.10490677303126626,12.033333333333333,1.7846941730182067
E258,***国际货运有限公司,2318,85,0.036669542709232096,0.010785159620362382,16714172.64,16199633.52,16456903.08,496796.77,7210.600793787748,274695.0,249,0.07811112876170585,38,0.7115946976088984,-0.3607877298362199,0.02975466979295249,61.0,2495,115,0.04609218436873747,0.02124248496993988,74269497.59,72438229.49,73353863.53999999,3810882.4,29767.333703406814,99999.99,196,0.15843779142858183,38,0.8805206450155072,-0.6474610758849374,0.049979367700672114,65.65789473684211,4.44350427566243
E259,***文化传媒有限公司,2462,141,0.05727051177904143,0.008935824532900082,20735307.57,20448904.79,20592106.18,1425423.76,8422.139549147036,291262.14,524,0.014596099099503384,37,0.8238245664059437,1.112872532276159,0.06516422923527863,66.54054054054055,818,111,0.1356968215158924,0.023227383863080684,36437932.43,34583151.33,35510541.88,2074989.23,44545.14966992665,99339.62,223,0.01393267582163143,37,0.649162772160897,0.7100985776034873,0.05660377745029847,22.10810810810811,1.757289218256819
E260,***广告有限公司,1365,22,0.01611721611721612,0.006593406593406593,18781601.21,18649407.05,18715504.13,2598819.19,13759.414805860806,414741.38,259,0.04275682683491087,37,0.8747657938649006,1.8749975747110144,0.1223075827904965,36.891891891891895,1588,183,0.11523929471032746,0.015113350125944584,25875667.8,25073876.24,25474772.02,3544433.83,16294.50113350126,99618.73,309,0.041861532758752734,37,1.055942766700201,3.044312501748845,0.1238519612559359,42.91891891891892,1.3777136204032947
E261,***医疗器械有限公司,1386,48,0.03463203463203463,0.006493506493506494,9121981.13,9114682.79,9118331.959999999,1297125.65,6581.515966810967,99557.52,461,0.5311699279352393,37,0.8127479415638476,1.063304275951548,0.12458216624661604,37.45945945945946,1548,181,0.11692506459948321,0.015503875968992248,18921230.61,18464469.51,18692850.06,2785303.34,12223.01718992248,97787.61,140,0.052210093977073206,37,0.7649769496535569,1.8091544044412469,0.13107449946223776,41.83783783783784,2.07424575213959
E262,个体经营E262 ,329,9,0.02735562310030395,0.0,16726775.35,16726775.35,16726775.35,2479210.38,50841.26246200608,424366.82,42,0.09295298826150902,32,1.2812287065392172,0.6993900246848109,0.12908529740951755,10.28125,692,36,0.05202312138728324,0.01300578034682081,25796261.17,25601171.61,25698716.39,3906789.73,37277.83406069365,99899.12,202,0.22177087081357283,30,1.3828228521641084,0.70926104528699,0.13239781918461738,23.066666666666666,1.5422136443053265
E263,***通信工程有限公司,496,6,0.012096774193548387,0.0020161290322580645,14500176.68,14499399.98,14499788.33,703151.48,29234.227177419354,998244.42,148,0.1987048587606223,37,2.5087688882338885,7.498563170801305,0.046252201931372375,13.405405405405405,496,92,0.18548387096774194,0.038306451612903226,33056144.71,31429666.33,32242905.52,2713084.81,66645.45304435484,99999.0,17,0.2306302161976674,36,1.1397208591519121,1.1559829624089417,0.07946298172854269,13.777777777777779,2.2797063401023334
E264,个体经营E264 ,1610,108,0.0670807453416149,0.0068322981366459624,30215473.78,29373293.12,29794383.45,4466478.37,18767.375018633542,868602.82,1610,0.0048511573438491384,25,1.4350584332797578,0.7252646141144905,0.1319890227781204,64.4,423,399,0.9432624113475178,0.04491725768321513,29713039.11,27436935.29,28574987.2,4424142.63,70243.59127659575,99999.99,15,0.521434407774229,13,1.9699840140676466,-0.12071050809346746,0.1388572803816802,32.53846153846154,0.9833716103987563
E265,***净化工程有限公司,2035,67,0.03292383292383293,0.0063882063882063885,25405970.28,25205034.4,25305502.34,2397452.53,12484.506280098281,695876.75,481,0.10875632876022048,33,1.1436257759449833,0.22059622350202515,0.08685639580520217,61.666666666666664,475,74,0.15578947368421053,0.03368421052631579,29123817.54,26643447.98,27883632.759999998,2901511.09,61313.300084210525,99300.0,67,0.08205767721578612,32,1.1380904948033654,0.7693318576756637,0.09820663765773156,14.84375,1.1463375426730602
E266,***煤矿机械有限公司,295,6,0.020338983050847456,0.006779661016949152,1401909.28,1394024.46,1397966.87,121983.96,4752.234847457627,188679.25,83,0.30975599415075517,34,1.9808120896375327,-0.3876432752550461,0.0804639066582493,8.676470588235293,484,34,0.07024793388429752,0.01859504132231405,30040345.59,28668930.79,29354638.19,4513297.45,62066.829731404956,99913.79,16,0.617567704402803,28,1.0335327561292578,0.002629088612963733,0.1360155025562563,17.285714285714285,21.428166585786492
E267,***林园艺场,192,3,0.015625,0.0,1044366.57,1044366.57,1044366.57,8311.43,5439.40921875,99970.0,42,0.33586966135637236,19,4.5071612831201024,0.0,0.007895510307995417,10.105263157894736,227,25,0.11013215859030837,0.022026431718061675,20419773.06,19823590.68,20121681.87,275148.99,89954.94740088105,99999.9,11,0.20145706641818065,14,2.0087621656412824,0.0,0.01368986287287933,16.214285714285715,19.552304379103212
E268,***建筑劳务有限公司,47,5,0.10638297872340426,0.0,6065353.0200000005,6065353.0200000005,6065353.0200000005,181374.98,129050.06425531916,776699.03,20,0.17412371657751327,12,2.585751213363123,2690.965221711589,0.0290351973064939,3.9166666666666665,360,18,0.05,0.025,28345234.95,26646588.71,27495911.830000002,1516137.19,78736.76375,99999.99,11,0.28281900396247533,20,1.421218761643425,0.018789729729787576,0.05383488783662096,18.0,4.673303409798891
E269,***节能服务有限公司,170,1,0.0058823529411764705,0.0,938200.37,938200.37,938200.37,99703.88,5518.825705882353,273504.27,69,0.1593475954455414,30,2.26846805126816,-0.7682530484803752,0.09606269557138822,5.666666666666667,223,29,0.13004484304932734,0.04932735426008968,34917775.16,33731837.92,34324806.54,5003398.94,156581.95139013452,997655.56,21,0.6858388374502815,35,1.923743234827664,-0.5161348494089639,0.12916918407091937,6.371428571428571,37.21782284097799
E270,个体经营E270 ,561,13,0.023172905525846704,0.0071301247771836,6007328.05,5949670.39,5978499.22,889888.62,10708.24964349376,99774.16,90,0.2499067263561733,36,1.064089366476391,0.03593056848182526,0.13010906385907475,15.583333333333334,415,80,0.1927710843373494,0.02891566265060241,25860901.77,25069945.61,25465423.69,3763335.58,62315.42595180723,99988.37,40,0.2686269050769176,33,0.8936797650770136,0.7395726256665529,0.13052054517143216,12.575757575757576,4.304892550357725
E271,***科技有限公司,1698,60,0.0353356890459364,0.00530035335689046,28879087.55,27974038.69,28426563.12,4266706.86,17007.707626619555,976923.08,510,0.04632594263615543,37,1.318721131397259,-0.36826791659171515,0.13233896385500923,45.891891891891895,557,117,0.21005385996409337,0.02872531418312388,49299820.45,44559301.53,46929560.99,7147062.78,88509.55197486536,946902.66,99,0.0763903635850269,37,1.5442508225239455,-0.36177766204031797,0.13822404408769773,15.054054054054054,1.707111430187828
E272,个体经营E272 ,1206,38,0.03150912106135987,0.011608623548922056,4998628.47,4744955.21,4871791.84,429248.57,4144.799726368159,109944.92,284,0.0926468432269799,36,0.8855877702415375,1.0293261064829267,0.08295934761193344,33.5,595,53,0.08907563025210084,0.05546218487394958,18165088.43,15338019.07,16751553.75,2335609.27,30529.56038655462,99137.93,74,0.15143658253124828,36,1.1618586335702656,2.329111666857043,0.13215222279592195,16.52777777777778,3.6340145179863708
E273,个体经营E273 ,1546,86,0.055627425614489,0.01164294954721863,12225229.1,11099818.34,11662523.72,574943.71,7907.651423027167,469664.29,325,0.3314099904307651,29,1.5642960932846164,0.28671999932333814,0.04924671762367953,53.310344827586206,8046,85,0.010564255530698483,0.0016157096694009445,23389951.87,23279088.47,23334520.169999998,830786.3,2907.0285694755157,9825.24,5133,0.0009719730388788189,35,0.6867985201060962,0.0006244661978954498,0.03445834156856552,229.88571428571427,1.913252641621252
E274,***建筑劳务有限公司,12,0,0.0,0.0,35569.07,35569.07,35569.07,1218.9299999999998,2964.0891666666666,22718.45,9,0.48385078091132483,7,4.3998238508665555,44.249457136541544,0.03313390235946504,1.7142857142857142,154,18,0.11688311688311688,0.012987012987012988,13276200.870000001,13082080.71,13179140.790000001,392462.23,86209.09655844157,97087.38,17,0.12952802293415763,15,2.1568685435899733,8.271162218664038,0.029126199808599963,10.266666666666667,373.2512789904263
E275,***网络工程有限公司,379,15,0.0395778364116095,0.018469656992084433,1813851.58,1798930.56,1806391.07,193178.7,4785.888073878628,305512.82,97,0.11727092397574337,34,1.8053190269011583,0.23462571791563663,0.09697194018364234,11.147058823529411,441,84,0.19047619047619047,0.05442176870748299,29745874.21,26007353.71,27876613.96,1964880.47,67450.96192743765,97087.38,48,0.07569521690699459,34,1.1030376250302751,0.2525941456262506,0.07024395896860033,12.970588235294118,16.39928786786403
E276,***体育设施工程有限公司,1040,18,0.01730769230769231,0.0009615384615384616,4591870.78,4588551.92,4590211.35,270383.8,4415.260365384615,307724.25,245,0.27284378052041164,32,2.486613936308232,20.782389358702478,0.055646712692054304,32.5,212,43,0.2028301886792453,0.03773584905660377,14981824.65,13770756.15,14376290.4,1154567.2,70668.9841981132,99933.21,23,0.14610609501708116,24,1.779732755285139,1.921950369645926,0.07735626042567446,8.833333333333334,3.262684288776959
E277,***消防设备制造有限公司,334,15,0.04491017964071856,0.005988023952095809,13161037.56,13097272.28,13129154.92,1676783.24,39404.30407185629,136785.93,81,0.08116889324804738,30,0.8319383266598278,1.0225312656716545,0.11349512242796825,11.133333333333333,271,17,0.06273062730627306,0.0036900369003690036,19396024.27,19215511.45,19305767.86,3010530.71,71572.04527675276,99561.06,36,0.7290036844205997,30,0.7208442749128563,0.2570975542340941,0.13545059837140164,9.033333333333333,1.4737458336073619
E278,***贸易有限公司,405,16,0.03950617283950617,0.0049382716049382715,12227410.22,12223455.88,12225433.05,1828259.62,30191.136345679013,157345.13,98,0.06873583610102152,36,1.3374028885711933,1.7741835002255466,0.13010935355188483,11.25,238,16,0.06722689075630252,0.008403361344537815,14272928.69,13924052.79,14098490.74,2090344.77,59970.28861344537,99833.63,39,0.1341599911632855,36,1.2041234188152599,1.6459867281556588,0.13052909184802328,6.611111111111111,1.1672895922518578
E279,***环保包装有限公司,619,19,0.030694668820678513,0.006462035541195477,18065674.09,17530317.09,17797995.59,2229747.28,29185.25701130856,156123.71,91,0.11731252609096815,30,0.9727614591757032,1.52588852635535,0.11284109394831894,20.633333333333333,526,26,0.049429657794676805,0.06273764258555133,28588747.08,24165571.24,26377159.16,368842.67,54351.23019011407,99999.67,7,0.84144934154587,29,1.2219353965346824,1.2962743496010862,0.015033685799588761,18.137931034482758,1.5824899163782047
E280,个体经营E280 ,555,11,0.01981981981981982,0.0,12356612.93,12356612.93,12356612.93,1906268.97,22264.16744144144,248377.3,104,0.09058593914721286,29,0.9566478512348288,0.5878373696919652,0.13365244018461653,19.137931034482758,588,39,0.0663265306122449,0.006802721088435374,18791942.1,18525755.86,18658848.98,2885723.1,31959.085204081635,99998.23,127,0.034885579147978886,36,0.6832937546452764,0.5956257352949409,0.13477458074666318,16.333333333333332,1.5208004172709813
E281,***商业管理有限责任公司,1062,60,0.05649717514124294,0.0,20311580.87,20311580.87,20311580.87,2001387.1,19125.78236346516,1247906.12,189,0.28516405921198984,34,0.7497869782086367,0.5216203783850601,0.08969614005142142,31.235294117647058,581,30,0.05163511187607573,0.0051635111876075735,17456528.79,17397813.19,17427170.99,1543589.93,30045.66056798623,97849.72,43,0.20546533988574947,33,0.8418906225184913,0.9782826794990683,0.08149290315088335,17.606060606060606,0.859437229515853
E282,***影城有限公司***分公司,795,43,0.05408805031446541,0.02389937106918239,13452649.99,12752687.290000001,13102668.64,959424.67,16921.572314465408,275585.32,93,0.5279321227844671,38,0.35050427044739685,0.47141299264731246,0.06996913916680127,20.92105263157895,2711,752,0.2773884175580966,0.0066396163777203985,22606377.99,22105244.31,22355811.15,1028505.77,8338.759863518995,97456.56,593,0.0929909943706305,38,0.6029556922816817,0.15797741185423161,0.04445910267221146,71.34210526315789,1.680440508509803
E283,***机械铸造有限责任公司,609,27,0.04433497536945813,0.0,15948308.76,15948308.76,15948308.76,2281595.69,26187.699113300492,99833.57,107,0.10362415127520487,37,0.6378762599882539,0.15422303823747255,0.12515675527855002,16.45945945945946,299,8,0.026755852842809364,0.0,20162181.76,20162181.76,20162181.76,3130048.38,67432.04602006689,99783.26,20,0.14976305707890497,37,0.6410732338207675,0.41093852753543086,0.1343816526449622,8.08108108108108,1.264220680914382
E284,***成焊科技有限公司,1058,51,0.048204158790170135,0.004725897920604915,11606790.02,11567591.1,11587190.56,1605183.09,10970.500964083176,99120.0,122,0.0761221579777787,38,0.5897168315610162,0.5837613551334203,0.12185611526071413,27.842105263157894,466,37,0.07939914163090128,0.004291845493562232,16928344.29,16914190.47,16921267.38,2586888.03,36326.91907725322,99829.06,127,0.3052480075373118,37,0.6188373677419748,0.860615789911333,0.1326535878515642,12.594594594594595,1.45848630507059
E285,个体经营E285 ,772,42,0.054404145077720206,0.0051813471502590676,18775128.13,18425708.23,18600418.18,2709836.85,24320.114158031087,660377.36,226,0.07893840551003287,36,1.8451132888156196,-0.251528481362477,0.12821230016746749,21.444444444444443,564,106,0.1879432624113475,0.012411347517730497,35135743.72,34277356.54,34706550.13,4288642.18,62297.41794326241,99987.93,55,0.07013962532780547,36,1.5137859974300096,0.8159642268542356,0.11120267391846243,15.666666666666666,1.8713983455515304
E286,***印务有限公司,305,15,0.04918032786885246,0.0,11789776.2,11789776.2,11789776.2,1670641.06,38655.003934426226,344827.59,81,0.08094013545935508,24,1.5524945807701456,30.910038786642346,0.12411510191178131,12.708333333333334,258,59,0.22868217054263565,0.01937984496124031,16209082.09,15723620.89,15966351.49,2242953.68,62825.89957364341,99999.34,35,0.13295701856542522,23,1.5909643038886667,56.321859206875374,0.12484036237743454,11.217391304347826,1.3748422204994868
E287,***鞋材有限公司,462,40,0.08658008658008658,0.006493506493506494,15894284.47,15675028.71,15784656.59,2432447.21,34403.21313852814,347844.83,94,0.06272341471404692,37,0.7099999890915413,0.28137576673361314,0.13433386413140677,12.486486486486486,309,42,0.13592233009708737,0.003236245954692557,17536506.55,17395806.73,17466156.64,2690637.77,56752.448381877024,88938.05,26,0.11763876934362656,37,0.588879991482546,0.3351252358709084,0.1339529138668618,8.35135135135135,1.1033215482647014
E288,个体经营E288 ,582,7,0.012027491408934709,0.001718213058419244,13539722.1,13539563.28,13539642.69,2038002.92,23264.127319587627,99994.87,126,0.1825269292060084,31,0.9958286683341715,0.6007831028642018,0.13082935381779986,18.774193548387096,308,68,0.22077922077922077,0.012987012987012988,21207415.91,20520716.73,20864066.32,3264893.48,68855.24646103896,99871.55,40,0.11896257796694619,33,1.0095453421000773,-0.024685984776299727,0.13726338955253567,9.333333333333334,1.566311018303692
E289,***运业有限公司***分公司,3335,28,0.008395802098950524,0.0026986506746626685,7768603.72,7709851.5200000005,7739227.62,709132.0599999999,2329.416407796102,290598.29,171,0.16043359387441314,38,1.0946157254290465,2.5866956990747147,0.08423012745678736,87.76315789473684,1679,112,0.06670637284097677,0.01429422275163788,22139037.84,21929616.12,22034326.98,657888.39,13185.84743299583,95904.66,405,0.07764818065661892,37,0.3931821915218762,-0.024912473953475966,0.029126209569044596,45.37837837837838,2.8498091340408855
E290,***机电有限公司,871,12,0.013777267508610792,0.006888633754305396,5413399.46,5400612.36,5407005.91,805778.19,6215.154374282434,99568.97,219,0.04491167335043435,38,1.0441019618926692,0.361867189606384,0.1298304035990774,22.92105263157895,1125,137,0.12177777777777778,0.016888888888888887,20161855.67,19806876.59,19984366.13,2932472.29,17921.649484444446,99319.46,113,0.12304312281569602,37,0.9215105002227005,0.34264377529226886,0.12896025763425467,30.405405405405407,3.724435231313967
E291,***文业建设工程有限公司,393,21,0.05343511450381679,0.022900763358778626,18318624.47,18173601.71,18246113.09,2021031.06,46612.27600508906,3840282.86,118,0.5035448307893199,29,3.3282596066849486,1.8113150688584452,0.10007763364740799,13.551724137931034,162,33,0.2037037037037037,0.012345679012345678,11948357.62,11725173.72,11836765.67,1853554.0,73755.29395061728,99997.26,31,0.943036077345019,8,3.724408463574207,111.7304869959673,0.13650424680582665,20.25,0.6522519002214144
E292,***物流有限公司,335,12,0.03582089552238806,0.0,6931707.57,6931707.57,6931707.57,659918.53,20691.664388059704,115323.16,83,0.19230048364877586,34,1.2465233949471994,8.060400541744404,0.08692716439235595,9.852941176470589,1317,39,0.029612756264236904,0.0015186028853454822,11958436.299999999,11934748.02,11946592.16,890965.16,9080.057934700075,17517.36,20,0.21010711099838575,33,0.9604532654512631,2.9644990618824103,0.06946710467448641,39.90909090909091,1.7251789951087042
E293,***物资有限公司,59,3,0.05084745762711865,0.0,8484984.81,8484984.81,8484984.81,1204975.74,143813.3018644068,834651.66,27,0.6983329798031891,23,1.8845132946172558,16.888393207617582,0.124353007814877,2.5652173913043477,117,10,0.08547008547008547,0.0,8467076.68,8467076.68,8467076.68,1252624.79,72368.17675213674,99534.48,3,0.6027967014800164,37,1.8263100840279136,10.064810973383045,0.1288748212963376,3.1621621621621623,0.9978894328745415
E294,个体经营E294 ,867,22,0.025374855824682813,0.00461361014994233,4471112.64,4431878.9,4451495.77,518660.86,5156.992664359861,98290.6,235,0.07682275834229173,30,1.4983251420692627,0.6262808392182282,0.10476854750076788,28.9,359,49,0.13649025069637882,0.002785515320334262,26583877.03,26386441.13,26485159.08,4127944.78,74049.79674094707,99829.06,47,0.07228756771272944,36,0.7906351906987007,-0.02187765986527426,0.13527864503565884,9.972222222222221,5.945696109771908
E295,***电器设备制造有限公司,854,36,0.04215456674473068,0.00117096018735363,12086476.13,12038499.63,12062487.88,1808735.91,14152.782353629978,927929.35,216,0.06210848589791745,37,1.2723350290060897,0.21127340846088474,0.1306207224377148,23.08108108108108,251,45,0.17928286852589642,0.01195219123505976,17198723.83,16926303.17,17062513.5,2624415.66,68520.81207171314,99984.42,59,0.05784219489716574,33,1.1270960307275075,0.17069652578702343,0.134236274523723,7.606060606060606,1.4229725558561126
E296,***装饰设计工程有限公司,1544,98,0.06347150259067358,0.018134715025906734,8675574.33,7417597.55,8046585.94,482790.94,5618.895291450777,98079.72,386,0.04235687237611114,28,1.4569613461162723,16.84111052140505,0.06110977208413203,55.142857142857146,252,33,0.13095238095238096,0.07539682539682539,18025099.2,14552084.56,16288591.879999999,974445.98,71528.17142857143,99999.0,19,0.36286279224472545,20,1.9475676931046353,80.60866151322361,0.06276005946657547,12.6,2.077683679992169
